"주택유형별","지역별","항목","단위","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월",
"아파트","서초","매매가격","","101.8958403","103.0412063","104.1904937","105.1721666","105.7386843","105.832631","105.8277884","105.8602875","106.0054443","106.1971412","106.296759","106.3779782","106.3001483","106.0736762","105.425606","104.303395","102.7811795","101.9796614","101.4811993","101.3944759","101.419479","101.984202","102.5121522","102.7987578","103.1771662","103.5767523","103.7976937","103.8071929","103.6388787","103.3897305","103.2074155","103.2145133","103.5032977","103.8324606","104.9306311","107.1741861",
"아파트","강남","매매가격","","101.9814865","103.3239216","104.5212525","105.357683","105.8328896","105.8946096","105.8499496","105.8635688","106.0074053","106.1023662","106.1120448","106.0677751","105.8873509","105.4355764","104.4284801","102.8278461","100.9057498","99.88042284","99.14442413","98.71791028","98.65111876","99.09413008","99.69724335","100.1628163","100.8213933","101.4495738","101.7625328","101.7165501","101.5544127","101.4685778","101.3439838","101.3157778","101.4684533","101.7624012","102.3659213","103.8362052",
"아파트","송파","매매가격","","102.095035","103.2439748","104.4072564","105.2651017","105.5882229","105.6506117","105.5611951","105.5466779","105.5469741","105.5262255","105.4415156","105.2822639","104.8220361","103.7891052","101.7108167","99.16963994","96.101418","94.77474449","94.28550556","94.20404932","94.24869542","94.99559986","96.11864644","96.95081754","98.24486571","99.16900089","99.68857648","99.92154944","99.79616894","99.41742709","99.43608","99.63941338","99.95675677","100.3728402","101.2660721","103.6959419",
"아파트","강동","매매가격","","101.5480934","102.5494592","103.4114785","104.1174488","104.3867566","104.3673447","104.2576497","104.196296","104.215363","104.2264465","104.1266791","104.016551","103.8038506","103.178354","101.7122929","99.25823192","96.532742","94.75166896","93.39752147","93.22271803","93.12241513","93.37098517","93.60096917","94.00957437","94.65207147","95.3813398","95.90378776","96.24966128","96.18042944","96.05288631","95.92785079","95.8746709","95.96742385","96.10904555","96.53594387","98.04576928",
"아파트","경기","매매가격","","104.3036513","106.2712403","108.0456059","109.1040677","109.5012988","109.5133595","109.4178544","109.252622","109.1858706","109.0622766","108.8864308","108.5754384","107.8075575","106.6851764","104.987435","102.322528","98.41052225","95.4593555","93.15961116","91.77433446","91.0440497","90.87033373","90.91310172","91.14963714","91.56165806","92.19448944","92.6893802","92.78568325","92.60215001","92.31841229","92.07283449","91.84084306","91.75935535","91.69635464","91.77660615","92.04298417",
"아파트","경부1권","매매가격","","104.8358945","106.6278844","108.235118","109.2666141","109.5969427","109.5100183","109.3995974","109.2346412","109.196928","109.1866817","109.1252018","108.9193459","108.243079","107.23991","105.6535853","102.5608459","98.20907048","95.2940728","93.10869964","91.80514082","91.00319146","90.89789108","91.04320431","91.48418339","92.06243668","92.85937129","93.59833538","93.87517366","93.80016911","93.42164063","93.0517803","92.64949763","92.38221719","92.43558755","92.98838323","93.63824784",
"아파트","과천","매매가격","","101.8419101","102.2592365","102.5631368","103.0650827","103.4501491","103.445299","103.363622","103.1304494","102.8412141","102.6151292","102.4096114","102.014774","101.5531933","100.9929832","99.69304509","96.203798","91.06067404","87.3320026","85.84240362","85.0287117","84.57346538","84.49622892","85.27918279","86.91102642","88.45111254","89.91725473","91.04959373","91.6294715","91.50907075","91.49057276","91.0693154","90.72627906","90.42435443","90.08905913","91.49659411","93.31619379",
"아파트","안양","매매가격","","106.2059787","108.2952554","110.4956751","111.7440168","112.0255079","111.7927226","111.6131011","111.2484306","111.0987104","111.0498157","110.927524","110.7333683","109.9380624","108.675292","106.8374652","103.2335961","98.69443725","95.93416597","94.3312257","93.03680435","92.24089251","92.00314259","91.75791139","91.80265794","92.0753248","92.84571991","93.9998233","94.53115169","94.59732765","94.20836754","93.76083448","93.11962491","92.67308335","92.89370079","93.39427944","93.57971683",
"아파트","만안","매매가격","","103.7344748","105.3262482","107.0630813","108.2761198","108.7635796","108.7892193","108.6662567","108.5185098","108.351338","108.2549264","108.1398619","108.082776","107.5767465","106.9954326","105.8150869","102.9937761","98.6721547","96.0221432","94.71049424","94.01380478","93.53245642","93.30528903","93.01581456","92.9524848","93.21388502","93.78030656","94.67614575","94.91420889","94.9292047","94.74624571","94.41055892","94.07604344","93.7096842","93.51697541","93.57311874","93.54729686",
"아파트","동안","매매가격","","107.4970973","109.8512589","112.2997479","113.5665998","113.7372876","113.3661343","113.1562756","112.6759463","112.5355633","112.5120163","112.3859014","112.1187563","111.1699119","109.547588","107.3659656","103.3568853","98.70587432","95.88986036","94.14013707","92.5466888","91.59461079","91.35163709","91.12833906","91.22668313","91.50492796","92.37673557","93.65975433","94.33815754","94.43007232","93.93707675","93.43320591","92.63804422","92.15139281","92.57939109","93.30452092","93.5972656",
"아파트","성남","매매가격","","102.5873244","103.5592953","104.274752","104.8441197","105.1044564","105.115701","105.0463386","105.003253","105.0722849","105.1660214","105.2246267","105.1561346","104.6881481","103.9365637","102.542876","100.2198643","97.02816357","94.4579891","92.11771775","91.0506694","90.60462338","90.80827757","91.51364032","92.59265751","93.79034478","95.01225421","95.74101957","95.99115511","95.79345902","95.24664522","94.81743816","94.43239345","94.24034964","94.27369759","95.07242854","96.19045799",
"아파트","수정","매매가격","","102.4465856","103.3871323","104.3903481","104.7713224","104.8892715","104.912148","104.9327391","104.9382164","104.9269372","104.8818544","104.854838","104.8155505","104.3211144","102.9780368","100.4358886","97.54778855","92.28813617","88.46800207","87.42343125","86.74613997","86.78438549","87.1474505","88.10914236","89.31907858","90.73227037","92.01143475","93.00591438","93.26158212","93.09204712","92.7387019","92.45680333","92.3539696","92.11694281","92.07545198","92.18193437","92.90335133",
"아파트","중원","매매가격","","103.8163784","105.0331805","105.7589166","106.6007365","106.9691333","106.8790529","106.7360426","106.6135418","106.5553446","106.3834257","106.1680193","105.8214435","105.1286711","104.0216954","101.395685","98.36795964","95.05163657","92.55892178","90.78367305","89.56611267","88.93866315","89.02943947","89.08129028","89.96101713","90.93772006","91.60252402","91.71028213","91.49261299","90.84840103","90.3244306","89.81553254","89.32644","88.90908821","88.74162124","88.74947962","89.18503154",
"아파트","분당","매매가격","","102.3502506","103.2762535","103.9191759","104.4750006","104.7465676","104.7770557","104.7017761","104.6641685","104.7806384","104.9665774","105.1064376","105.0921265","104.6803735","104.1536618","103.3238358","101.3047886","98.67632615","96.38508988","93.59745217","92.47390893","91.95740251","92.15108143","92.95547778","94.0531766","95.25540106","96.60139584","97.42228792","97.78761626","97.695052","97.09874287","96.65363048","96.2282689","96.09649278","96.19185352","97.3268165","98.6928672",
"아파트","군포","매매가격","","107.1290921","110.0232044","112.4353612","114.0889311","114.7840616","114.7145432","114.6023259","114.5004826","114.5738922","114.6644807","114.6623828","114.5371417","113.9219132","113.1797101","111.9850042","108.6399097","102.9498255","99.34139721","95.76114573","93.60509069","92.09351633","91.6766133","91.33469587","91.21298191","91.15364144","91.28504487","91.45165162","91.34100795","91.22260431","91.04369914","90.8468041","90.67149019","90.49186862","90.43395263","90.53495511","90.92971257",
"아파트","의왕","매매가격","","106.3748812","109.0975052","111.5253241","112.9055622","113.0486157","112.9636721","112.9001169","112.7729812","112.506365","112.0424248","111.5879315","110.6484314","109.3048217","107.5205174","105.2095392","101.0765264","94.98471452","91.63940426","90.23737547","89.24342903","88.11628875","87.75839175","87.62838935","87.49470957","87.5069924","87.72512517","88.01931412","88.14972866","88.16652399","87.97933101","87.82472888","87.72384691","87.61653579","87.56460942","87.70949769","87.97304962",
"아파트","경부2권","매매가격","","104.2007556","105.98236","107.6514795","108.733406","109.1632275","109.1964698","109.0768658","108.8604391","108.6541171","108.314387","107.9848827","107.535909","106.7473689","105.6631902","104.1998137","102.2169184","99.28027851","95.99189962","93.31972931","91.93457571","91.34881046","91.43571824","91.52533309","91.72474896","92.08929893","92.863754","93.33831976","93.47571681","93.34508702","93.09548082","92.83378794","92.71359871","92.72447799","92.75490777","92.8451565","93.21559776",
"아파트","안성","매매가격","","106.872162","109.8682861","112.5543574","114.778422","116.0731908","116.9436568","117.0310466","117.5473248","117.9214457","117.903842","118.1178696","118.0958234","117.7981284","117.4658403","117.1009748","115.467759","113.034673","110.5325557","108.5622682","107.0115154","106.0405072","105.6130787","104.9731386","104.380763","104.4113694","104.6048551","104.7027507","104.4890826","103.9693111","103.3833673","102.7371234","102.3015673","101.9621887","101.4605297","101.2528125","101.0565119",
"아파트","용인","매매가격","","103.3740675","104.8846231","106.2040835","107.1095628","107.5288369","107.5632314","107.4159671","107.1348683","106.8862979","106.5513769","106.246247","105.8776194","105.1800841","104.1830312","102.8879594","101.4178352","98.91751148","95.81437727","93.21878468","91.70522336","91.1706475","91.29857559","91.49111933","91.77796946","92.10344658","92.80756936","93.17501858","93.17545292","93.03460834","92.80524591","92.49495508","92.3568415","92.3257253","92.29367129","92.29615372","92.60749615",
"아파트","처인","매매가격","","103.3800595","104.5744641","106.2215328","107.3695002","107.8776609","107.9305106","107.8968316","107.937382","107.9145685","107.8179481","107.7553707","107.4975272","107.1457626","106.7942439","106.3117889","105.5963011","103.4656874","100.833777","98.98221745","98.34056566","99.42499435","100.6512179","101.5668765","102.255483","102.6942061","102.9179299","103.270805","103.4898805","103.5147413","103.3891274","103.3365953","103.6580964","103.9977863","103.7582096","103.5267876","103.5470618",
"아파트","기흥","매매가격","","103.8924422","105.4470894","106.7389423","107.6774661","107.9537661","108.0304595","107.913339","107.6614309","107.4998882","107.1675988","106.8665761","106.5254036","105.7118281","104.5814982","103.4263373","102.0520228","99.47852909","96.45649369","94.19952586","92.70243828","91.47560612","91.03249728","90.83903228","90.90720673","91.28871797","91.99738828","92.19962295","92.12592479","91.92654585","91.702219","91.30034387","91.03727132","90.86013998","90.76839567","90.70668316","90.85313547",
"아파트","수지","매매가격","","102.8367353","104.4200812","105.6454752","106.4267584","106.9597823","106.9438547","106.7234947","106.2934751","105.872697","105.4476102","105.0495347","104.6125133","103.9074386","102.8126606","101.0841932","99.25036953","96.69543012","93.36664843","90.21286827","88.41118279","88.0327053","88.37069886","88.71507029","89.09116977","89.32626345","90.17028513","90.70249004","90.70839083","90.5746375","90.30959958","90.01167982","89.85722713","89.85753708","89.94685654","90.08333326","90.64485928",
"아파트","수원","매매가격","","104.6558801","106.5400248","108.4264726","109.5264668","109.8409711","109.75173","109.6315898","109.3785181","109.1342153","108.7438936","108.312063","107.718694","106.7664353","105.4875002","103.6989911","101.1386331","97.68993766","94.09455361","91.24175984","90.01075337","89.42842938","89.54825886","89.63977921","89.86698563","90.32096886","91.25433415","91.89533684","92.22624887","92.16500795","91.94383663","91.78370968","91.72600425","91.82783266","91.99571281","92.21429163","92.725426",
"아파트","장안","매매가격","","103.9092349","105.8127518","107.1704202","108.0568335","108.4518013","108.3606355","108.2861972","108.1270365","107.8870148","107.6254926","107.3776169","107.1366088","106.441339","105.8220078","104.8258708","103.5184802","100.4225483","95.87626002","93.26072956","91.64231161","90.27460419","90.17820427","89.85921298","89.990668","90.43324413","91.65080381","92.26036224","92.38275753","92.06776795","91.65156447","91.28995032","91.23368906","91.27567126","91.31809128","91.57416833","92.01586658",
"아파트","권선","매매가격","","105.0884465","107.0068888","108.9601787","110.1351732","110.6613803","110.6995593","110.5493635","110.3637022","110.2675963","109.8748451","109.3942954","108.9039684","108.0429316","107.3606358","106.5139732","103.7503892","100.4843877","97.73097238","95.39431644","93.72954305","92.841297","92.65784166","92.47621308","92.28926703","92.46478571","93.2335848","93.47948399","93.55870598","93.47445169","93.22266528","93.04071003","92.89725932","92.83344919","92.86337011","92.94374718","93.27607208",
"아파트","팔달","매매가격","","104.4838263","106.158368","108.1861793","109.0490676","109.3896073","109.2543131","109.1491923","108.794552","108.6450476","108.5553405","108.3704277","108.15314","107.6464405","106.8922629","105.6105314","103.6492707","100.9614896","97.89081716","96.03606414","94.02265698","93.23124838","93.19506947","92.88204078","92.59767675","92.62260264","93.01292466","93.50731899","93.87041478","93.76211128","93.45804997","93.28473302","93.17004249","93.2098901","93.26673942","93.49869307","93.96331542",
"아파트","영통","매매가격","","104.8267183","106.7397293","108.8468602","110.0936499","110.1922112","110.023097","109.8933693","109.565786","109.1780837","108.6179286","108.0354478","107.0394926","105.7304979","103.4700354","100.399734","97.1072466","93.11862144","89.36801422","85.78422017","85.26792068","85.38466251","85.86863266","86.49079161","87.19604968","87.96796662","89.0059846","89.97456605","90.58829832","90.70625757","90.64744049","90.62358347","90.65005105","90.93459378","91.31902467","91.61843642","92.32465168",
"아파트","서해안권","매매가격","","105.5092908","108.115208","110.3600817","111.5512134","111.9993723","111.9615408","111.7672849","111.4178041","111.2582991","110.986977","110.6808386","110.2680065","109.3557689","108.0782927","106.1253224","103.0978889","99.07782206","95.6074954","93.11001987","91.72812153","91.16919149","91.24028348","91.6051351","92.26419288","93.13417993","94.10579025","94.91805571","95.07719962","94.79651324","94.48809858","94.26465949","94.02421484","93.99206374","93.86474741","93.88784542","94.15183562",
"아파트","부천","매매가격","","104.4965898","106.709607","108.6864012","110.187216","110.7978731","110.8012039","110.6752365","110.5899226","110.3988264","110.4791338","110.4050516","110.2893129","109.8402642","109.2773531","108.1417141","103.9992654","99.05951413","96.25560442","94.9566892","94.09313007","93.39613923","92.97612337","92.70253548","92.74528362","93.01206338","93.72044055","94.74175603","95.0055952","94.80435322","94.58980486","94.45935359","94.3128544","94.19984549","94.20454959","94.4045955","94.95382399",
"아파트","원미","매매가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.46683704","93.32668382","93.19973336","93.12150287","93.15921153","93.34584872","93.94227894",
"아파트","소사","매매가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.23279964","95.13602072","94.93199212","94.77161434","94.74133676","94.96141105","95.45344945",
"아파트","오정","매매가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.11194666","97.94464419","97.84752283","97.69765039","97.64512273","97.85584201","98.34159529",
"아파트","안산","매매가격","","105.0280298","107.1178935","109.2721619","110.6604554","111.1945722","111.261545","111.3328324","111.1872033","111.2101799","111.181364","111.0728453","110.7897912","110.1241675","108.7597325","106.8068934","103.4960639","99.2519374","95.90439868","93.43510356","91.37560513","90.43717669","90.28185671","90.30550236","90.64233063","91.74674794","92.71324183","93.63113466","93.6567517","93.2840584","92.92467814","92.73675878","92.50315732","92.31539924","92.11921156","92.08370238","92.08357711",
"아파트","상록","매매가격","","104.1354749","106.4226961","108.9105327","110.3916084","110.9790438","111.1784131","111.4168819","111.4685754","111.6418453","111.8003785","111.8169858","111.6565951","111.3266003","110.2561873","108.5787726","105.6004189","101.54617","98.56451207","97.11742933","95.18069044","94.51613427","94.42047863","94.61834698","94.94495285","95.86096382","96.29005974","97.04515693","96.88746317","96.40973954","95.9734263","95.73310091","95.44701083","95.19501105","94.96842524","94.89249704","94.86727587",
"아파트","단원","매매가격","","105.7116927","107.6494409","109.5478868","110.8652792","111.3587036","111.3247861","111.2689777","110.9737709","110.8831317","110.7130644","110.5104419","110.1353253","109.2187382","107.6356858","105.4792281","101.9243712","97.54253537","93.92802381","90.72189098","88.57665543","87.44469328","87.24732715","87.14791315","87.49151692","88.72779554","90.07613119","91.11010078","91.26765756","90.97099078","90.66635362","90.51569357","90.31948685","90.17742909","90.00299358","89.99618706","90.01387091",
"아파트","시흥","매매가격","","106.2912769","109.0935339","111.3955989","112.6928225","113.1131408","112.9346634","112.5928715","111.707655","111.3781213","110.6710169","109.9416737","109.5230724","108.3619951","106.909243","104.6090946","101.5141435","98.03724304","94.65606707","91.91240206","90.02598836","89.41392167","89.31031457","89.57910758","90.10039072","90.87367129","91.73938303","92.32120995","92.46910859","92.18984173","91.87129637","91.35119209","91.06179109","91.0847719","90.97331535","91.11996015","91.48306918",
"아파트","광명","매매가격","","103.9967036","105.4546456","106.6987396","107.2946881","107.3738052","107.323294","107.2752916","107.1571769","107.0611915","106.9006921","106.4570725","105.8485759","104.7604238","102.9367029","100.6393405","96.10694352","89.81545287","86.04799424","85.44301439","85.08790514","84.71315688","85.16131598","86.0392201","87.17746986","88.42365354","89.40187133","89.99246308","90.21135306","90.39400565","90.10674795","89.70068265","89.25519097","89.0293273","88.80747937","89.06717018","89.45940182",
"아파트","화성","매매가격","","105.6146185","108.8226651","110.9460663","111.6146193","111.6493422","111.4636741","111.0108221","110.4155058","109.8632618","109.2555665","108.6123313","107.8635463","106.6524219","105.0270411","102.5234472","99.98973436","96.22246645","91.71337469","87.99774361","86.58891367","86.248021","86.80050404","87.89992811","89.34078424","90.94538613","92.41889853","93.4478195","93.78613869","93.38641776","93.17469773","93.06358548","92.86940095","93.10755682","93.05231783","93.15134967","93.64072762",
"아파트","오산","매매가격","","107.2828218","110.7223349","114.1170925","115.9401932","116.6994056","116.8350254","116.6075593","115.922786","115.2124658","114.7980101","114.5222842","113.558915","112.170127","110.4344913","108.0299109","105.3409708","101.3573496","97.72483775","94.60171475","92.29964244","91.17779751","91.47373252","91.64990812","92.38931106","93.20301586","94.37825081","95.11281237","95.31112885","95.07344801","94.55075507","93.96561621","93.91488575","94.26069725","94.41719924","94.45444863","94.36977738",
"아파트","평택","매매가격","","106.216457","108.8479834","111.7001739","113.1679961","114.1171398","114.2574901","114.2582446","114.3574493","115.069836","115.1649126","115.4680888","115.4928919","114.8804555","114.0955722","112.8588588","111.3968443","109.1055669","106.4839771","103.9491198","102.9661872","102.7543282","102.700059","102.8510379","103.1460442","103.3035095","103.8502457","104.400777","104.2579915","103.878813","103.4480669","103.4584926","103.1174341","102.7948098","102.3941579","101.9139224","101.7390635",
"아파트","동부1권","매매가격","","103.4602216","104.9770699","106.3258582","107.2536392","107.5716446","107.5671419","107.5064363","107.3838995","107.3319108","107.2396544","107.0587841","106.7048758","105.828199","104.598473","102.8258296","100.3523","95.86873986","93.5547045","91.67029956","90.05501388","89.06733249","88.75453688","88.76525432","88.89458769","89.09916268","89.47325777","89.74771071","89.83527678","89.67688812","89.32900149","89.00431252","88.69140422","88.48093841","88.42414292","88.34440179","88.50483445",
"아파트","남양주","매매가격","","104.1286584","106.1412226","107.7898793","108.9053949","109.2996791","109.2992892","109.2763341","109.2342226","109.1980072","109.0456354","108.8864891","108.7444214","107.8915783","106.5528097","104.4011837","101.3133912","95.80616102","93.78401358","92.3642303","90.67167988","89.58429357","89.04834629","88.83405711","88.6133603","88.4623984","88.52706672","88.51509381","88.48951495","88.35539591","88.06435512","87.60516884","87.242936","86.92056473","86.81878544","86.63328144","86.75262958",
"아파트","구리","매매가격","","102.6988818","103.9587316","105.3494886","106.1579112","106.3633295","106.3472476","106.2797123","106.262865","106.1100527","105.9989208","105.787141","105.5676223","105.1476127","104.2315548","103.199163","101.8454405","97.88286325","96.0307631","94.8343251","94.00211464","93.26855377","92.93485489","92.71491388","92.59125198","92.40314022","92.63480516","92.67817536","92.77052802","92.64817111","92.6090862","92.530957","92.47243246","92.46354057","92.57838534","92.68369836","92.81592935",
"아파트","하남","매매가격","","101.7463516","102.3242507","102.8014648","103.2241009","103.2495256","103.0449058","102.8001961","102.4566149","102.353996","102.2718335","102.0292245","101.5822679","100.6614735","99.53141861","97.97866921","95.70903213","91.7414646","87.98584155","84.3721066","82.58064499","81.89675324","82.43995224","83.52942176","85.04978404","86.74388077","88.17097527","89.41948229","90.15215854","90.39063385","90.00728112","89.92840939","89.68996167","89.75909046","89.86577643","90.05121488","90.34354998",
"아파트","광주","매매가격","","104.0720988","105.3649699","106.7858276","107.8505024","108.398819","108.650255","108.7092992","108.5060093","108.5640194","108.6768557","108.5342498","107.4711717","106.1420918","104.8489499","103.3502818","101.6146596","99.45924513","97.64624182","95.93331557","94.16435579","92.89778015","92.21074772","91.75219357","91.46699561","91.30314562","91.51895992","91.74543121","91.43311785","90.70267674","89.98063868","89.57916946","89.13198742","88.76997801","88.52067476","88.30411313","88.45238725",
"아파트","동부2권","매매가격","","102.7125244","104.2627229","106.2937117","108.2012794","109.6385546","110.2286384","110.8029991","111.6026326","112.5012251","113.4055572","114.3111716","114.9956199","115.2379417","115.3210245","115.2253489","113.9282424","110.6339904","107.3777747","105.9454247","104.8129312","104.4883314","104.4303096","104.2509677","104.2666653","104.1595542","104.1066531","104.1078174","103.8772977","103.5549471","103.2271154","103.0122755","102.8245041","102.5840087","102.3339303","102.2740212","102.1714237",
"아파트","이천","매매가격","","103.2902103","105.2695959","107.8039026","110.2881782","112.3202646","113.2690498","114.2015323","115.4734757","116.7711076","117.9947351","119.2877611","120.2643563","120.5061736","120.6317089","120.5932111","119.0975744","115.0708318","111.0459144","109.5549099","108.3373577","108.1247816","108.0586141","107.6974319","107.7744311","107.7023494","107.5563582","107.3895629","107.088544","106.7012093","106.3088512","106.0030598","105.5984775","105.2544752","104.8153858","104.5844529","104.2702317",
"아파트","여주","매매가격","","102.3877254","103.5049761","105.1800062","106.5509744","107.1909463","107.1481634","107.0974762","107.0879252","107.360778","107.8433527","108.1481461","108.4839604","108.7421196","108.785565","108.6377876","107.3870695","104.9170137","102.4146272","100.9007809","99.77763375","99.22317916","99.20705673","99.49164523","99.46749382","99.54485041","99.87458361","100.2492533","100.07229","99.83612816","99.58788432","99.58280928","99.91111164","99.98224848","99.97200038","100.2315899","100.4582798",
"아파트","경의권","매매가격","","102.6616984","104.3780299","105.9970869","106.9057486","107.2240062","107.3416446","107.3333055","107.3488466","107.4508373","107.603746","107.6172183","107.4874799","106.9825636","106.1015052","104.4477712","101.6442885","98.05768295","95.67015059","93.40979318","92.17814856","91.33605527","90.80149403","90.45371444","90.20317903","90.16961927","90.38330447","90.58695575","90.4939123","90.33948551","90.15453158","90.04036599","89.88315267","89.92467667","89.85752438","89.7834838","89.79606495",
"아파트","김포","매매가격","","101.3751493","102.7428181","104.6557677","105.3335481","105.5891331","105.6112355","105.5767909","105.5879131","105.6600942","105.5745524","105.2993631","104.9982561","104.393521","103.3888798","101.674492","98.88508037","94.179723","92.09801344","90.60578842","89.79214302","89.17041436","88.88794867","88.58237038","88.33743381","88.06997573","88.01937849","88.03193427","87.99888565","87.97421955","87.95775349","88.11458047","88.01505123","88.21347931","88.23465472","88.27552483","88.40626168",
"아파트","고양","매매가격","","103.0895399","105.0380356","106.6511346","107.6411579","107.9976736","108.0786437","107.9908187","107.9337467","108.0020169","108.2259996","108.2754653","108.2018802","107.8142184","107.0677602","105.8999927","103.1588347","99.70731656","96.98898372","94.14199916","92.4951246","91.44156384","90.66404144","90.25761314","89.95698735","89.99013692","90.2404576","90.46748843","90.32914942","90.14061887","89.85331138","89.740633","89.68198772","89.69349744","89.64187725","89.58236777","89.55967001",
"아파트","덕양","매매가격","","103.2166626","105.5643701","107.3527345","108.3320131","108.7299814","108.7710476","108.6461393","108.4519564","108.3579957","108.3972208","108.1340777","107.7916159","107.1896755","106.0830294","104.599371","100.355471","95.8880389","92.82556367","89.77544331","88.40097604","87.59141556","87.13774487","87.19267784","86.98260861","87.11582554","87.4432494","87.75496981","87.72041047","87.76901863","87.64452551","87.93408617","88.27909414","88.61801476","88.68877816","88.8873126","89.10307731",
"아파트","일산동","매매가격","","102.9404871","104.5325406","106.0801762","106.9899041","107.3970631","107.4552209","107.4306753","107.3844896","107.6378982","107.9606278","108.207132","108.2615643","108.1076912","107.8041279","107.1020127","105.716318","103.4320108","101.2306633","98.6513824","97.46347538","96.93355056","96.24138488","95.64895085","95.35680637","95.32903675","95.63303996","95.88393832","95.66493708","95.23461979","94.85836289","94.46630071","94.0784677","93.78230972","93.47510355","93.21881276","93.12912271",
"아파트","일산서","매매가격","","103.0396269","104.7612111","106.2166462","107.270849","107.5473289","107.6885287","107.6020322","107.6944816","107.8285618","108.2006513","108.4827318","108.6375108","108.3474288","107.7348735","106.637275","104.8125376","101.8518578","99.22481818","96.46223517","94.16980863","92.46930229","91.23541918","90.38169237","89.96524298","89.91534183","90.0367429","90.14510752","89.93284325","89.61301529","89.17930445","88.74540679","88.40013159","88.20849955","88.17368244","87.92688939","87.65731983",
"아파트","파주","매매가격","","103.1460381","104.6685066","105.9131317","106.8986186","107.192233","107.5406397","107.7922404","108.0198946","108.2578038","108.5288345","108.8294594","108.7717308","108.0680965","106.9724023","104.0335667","101.0397412","98.59521517","96.69524265","94.99612997","94.3469687","93.79608158","93.60021073","93.36127077","93.2460844","93.34840385","93.82683327","94.23178121","94.1841245","93.94517682","93.81895114","93.34583028","92.84509868","92.76450041","92.54093838","92.27931854","92.23521801",
"아파트","경원권","매매가격","","103.9857533","105.6631347","107.1491681","107.961641","108.2081683","108.1970894","108.1571529","108.1362917","108.1055399","107.9985491","107.8360174","107.5072529","106.5214731","104.9987994","103.0592832","100.4984228","95.34628001","93.21058174","91.54926932","89.95299398","88.80518139","87.74682058","87.09398907","86.59928871","86.40520468","86.49368216","86.43000304","86.3378881","86.12558104","85.93525274","85.72443865","85.52478647","85.35578957","85.12309244","85.09874209","85.16415741",
"아파트","포천","매매가격","","103.7041883","105.7898336","107.3251979","108.3873398","109.0423784","109.2115793","109.3027649","109.2813408","109.2381543","109.1866705","109.0523116","108.9082917","108.6194106","107.9978512","106.7385077","104.669734","100.6868036","99.17057697","97.952236","96.97160094","96.53535848","96.23394674","95.93869759","95.69503903","95.5771228","95.61086207","95.69675083","95.8420136","95.45342056","95.23621571","95.03427041","94.97124716","94.99997344","94.9985899","94.99536329","95.16950819",
"아파트","동두천","매매가격","","104.535535","106.3876804","107.2717558","107.6838735","107.5463928","107.4862646","107.4372808","107.4040348","107.2936028","107.1556585","106.954209","106.6353494","106.1533307","105.0582245","102.8353421","99.56038696","95.34289796","93.04828469","91.15137671","89.83554576","88.88096462","87.90658679","87.31959143","86.46385446","85.39845478","85.16375311","84.8910284","84.53993586","84.03534478","83.55327576","83.26626984","83.10500908","83.0189256","83.05024971","83.03740369","83.20008832",
"아파트","양주","매매가격","","104.1518173","106.3953943","108.4714933","109.4687966","109.7627685","109.7587554","109.7408169","109.7546583","109.7374522","109.6292131","109.4518603","109.001861","107.6776784","105.7697572","103.4955154","99.71282218","93.31090583","90.47211342","88.9411088","87.81234995","86.81434702","85.49911698","84.74928164","84.23817582","84.23326022","84.76672709","84.83319949","85.0642982","84.79253004","84.57625694","84.38862172","84.31354167","84.03696247","83.56868513","83.52839734","83.51571151",
"아파트","의정부","매매가격","","103.8464843","105.1548052","106.4521679","107.2099354","107.443214","107.4116301","107.3438731","107.3084798","107.2871963","107.1784237","107.0260353","106.7279669","105.7176624","104.179775","102.3594009","100.4629537","95.61070443","93.74672293","92.0068243","90.052213","88.70027049","87.64280278","86.97456203","86.52249854","86.39689084","86.34825123","86.24481515","86.02230512","85.91751146","85.79940726","85.58990644","85.30034268","85.14718937","84.95966639","84.93890432","85.01334987",
"아파트","인천","매매가격","","104.032493","105.9628516","107.9794325","109.2669178","109.8369213","109.9250271","109.8717158","109.7451338","109.6920297","109.4429627","109.1635793","108.7571631","107.7164936","106.3401537","104.2768683","100.7614239","96.08572548","93.40215671","91.8465451","90.81589487","90.54835663","90.58773053","90.74725758","90.97957651","91.28244667","91.57882884","91.76784744","91.61136341","91.3808948","91.25803677","91.13711896","91.09661563","91.14277751","91.32392373","91.56997618","91.92448467",
