시군명,측정소명,설치년도,측정망명,측정일시각,아황산가스농도값(ppm),일산화탄소농도값(ppm),오존농도값(ppm),이산화질소농도값(ppm),미세먼지PM10농도값(μg/m³),미세먼지PM2.5농도값(μg/m³)
안양시,안양2동,2004,도시대기,2023-05-05 10:00,0.001,0.5,0.025,0.008,12,7
안양시,안양2동,2004,도시대기,2023-05-05 09:00,0.001,0.5,0.026,0.008,11,9
안양시,안양8동,1993,도시대기,2023-05-05 09:00,0.002,0.2,0.026,0.009,10,6
안양시,부림동,1998,도시대기,2023-05-05 09:00,0.002,0.2,0.028,0.006,11,0
안양시,호계동,1992,도시대기,2023-05-05 09:00,0.003,0.2,0.026,0.011,7,7
안양시,호계동,1992,도시대기,2023-05-05 08:00,0.003,0.1,0.03,0.008,11,6
안양시,부림동,1998,도시대기,2023-05-05 08:00,0.002,0.2,0.03,0.007,10,0
안양시,안양8동,1993,도시대기,2023-05-05 08:00,0.002,0.2,0.028,0.009,10,6
안양시,안양2동,2004,도시대기,2023-05-05 08:00,0.001,0.4,0.03,0.005,10,6
안양시,안양2동,2004,도시대기,2023-05-05 07:00,0.001,0.4,0.032,0.005,8,4
안양시,호계동,1992,도시대기,2023-05-05 07:00,0.003,0.1,0.032,0.008,11,7
안양시,부림동,1998,도시대기,2023-05-05 07:00,0.002,0.2,0.032,0.006,12,0
안양시,안양8동,1993,도시대기,2023-05-05 07:00,0.002,0.2,0.031,0.007,6,5
안양시,안양8동,1993,도시대기,2023-05-05 06:00,0.002,0.2,0.034,0.006,15,8
안양시,부림동,1998,도시대기,2023-05-05 06:00,0.002,0.2,0.033,0.005,11,0
안양시,호계동,1992,도시대기,2023-05-05 06:00,0.003,0.1,0.035,0.006,11,10
안양시,안양2동,2004,도시대기,2023-05-05 06:00,0.001,0.4,0.037,0.001,8,7
안양시,안양2동,2004,도시대기,2023-05-05 05:00,0.001,0.4,0.042,0,9,
안양시,호계동,1992,도시대기,2023-05-05 05:00,0.003,0.1,0.038,0.004,11,
안양시,안양8동,1993,도시대기,2023-05-05 05:00,0.002,0.2,0.036,0.005,7,7
안양시,부림동,1998,도시대기,2023-05-05 05:00,0.002,0.2,0.035,0.004,12,0
안양시,안양8동,1993,도시대기,2023-05-05 04:00,0.002,0.2,0.04,0.004,13,10
안양시,부림동,1998,도시대기,2023-05-05 04:00,0.002,0.2,0.037,0.004,14,1
안양시,호계동,1992,도시대기,2023-05-05 04:00,0.003,0.1,0.04,0.004,10,10
안양시,안양2동,2004,도시대기,2023-05-05 04:00,0.001,0.4,0.044,0,14,10
안양시,호계동,1992,도시대기,2023-05-05 03:00,0.003,0.1,0.041,0.004,12,9
안양시,안양8동,1993,도시대기,2023-05-05 03:00,0.002,0.2,0.04,0.004,12,9
안양시,부림동,1998,도시대기,2023-05-05 03:00,0.002,0.2,0.038,0.004,16,3
안양시,안양2동,2004,도시대기,2023-05-05 03:00,0.001,0.4,0.044,0,13,11
안양시,호계동,1992,도시대기,2023-05-05 02:00,0.003,0.1,0.04,0.004,12,9
안양시,부림동,1998,도시대기,2023-05-05 02:00,0.002,0.2,0.037,0.005,15,5
안양시,안양8동,1993,도시대기,2023-05-05 02:00,0.002,0.2,0.038,0.006,18,12
안양시,안양2동,2004,도시대기,2023-05-05 02:00,0.001,0.4,0.044,0.001,27,7
안양시,호계동,1992,도시대기,2023-05-05 01:00,0.003,0.1,0.044,0.004,15,8
안양시,부림동,1998,도시대기,2023-05-05 01:00,0.002,0.2,0.039,0.007,22,6
안양시,안양8동,1993,도시대기,2023-05-05 01:00,0.002,0.2,0.042,0.006,22,13
안양시,안양2동,2004,도시대기,2023-05-05 01:00,0.001,0.4,0.045,0.002,25,6
안양시,호계동,1992,도시대기,2023-05-04 24:00,0.003,0.1,0.045,0.005,29,11
안양시,부림동,1998,도시대기,2023-05-04 24:00,0.002,0.2,0.039,0.008,31,7
안양시,안양8동,1993,도시대기,2023-05-04 24:00,0.002,0.2,0.042,0.008,28,17
안양시,안양2동,2004,도시대기,2023-05-04 24:00,0.002,0.4,0.045,0.004,28,6
안양시,부림동,1998,도시대기,2023-05-04 23:00,0.003,0.3,0.037,0.011,25,7
안양시,안양2동,2004,도시대기,2023-05-04 23:00,0.002,0.4,0.042,0.01,44,17
안양시,호계동,1992,도시대기,2023-05-04 23:00,0.003,0.1,0.044,0.007,30,17
안양시,안양8동,1993,도시대기,2023-05-04 23:00,0.002,0.2,0.035,0.016,32,18
안양시,부림동,1998,도시대기,2023-05-04 22:00,0.003,0.4,0.036,0.022,45,18
안양시,호계동,1992,도시대기,2023-05-04 22:00,0.003,0.2,0.042,0.016,34,25
안양시,안양2동,2004,도시대기,2023-05-04 22:00,0.002,0.6,0.04,0.027,42,26
안양시,안양8동,1993,도시대기,2023-05-04 22:00,0.002,0.3,0.036,0.026,43,31
안양시,안양8동,1993,도시대기,2023-05-04 21:00,0.002,0.3,0.047,0.02,46,31
안양시,부림동,1998,도시대기,2023-05-04 21:00,0.003,0.4,0.038,0.028,51,25
안양시,안양2동,2004,도시대기,2023-05-04 21:00,0.002,0.5,0.053,0.022,49,22
안양시,호계동,1992,도시대기,2023-05-04 21:00,0.003,0.2,0.046,0.02,45,24
안양시,부림동,1998,도시대기,2023-05-04 20:00,0.003,0.4,0.045,0.024,48,20
안양시,호계동,1992,도시대기,2023-05-04 20:00,0.003,0.2,0.049,0.022,54,30
안양시,안양2동,2004,도시대기,2023-05-04 20:00,0.002,0.5,0.065,0.016,53,20
안양시,안양8동,1993,도시대기,2023-05-04 20:00,0.002,0.3,0.058,0.015,46,27
안양시,부림동,1998,도시대기,2023-05-04 19:00,0.003,0.4,0.041,0.028,48,14
안양시,호계동,1992,도시대기,2023-05-04 19:00,0.003,0.2,0.053,0.015,44,21
안양시,안양2동,2004,도시대기,2023-05-04 19:00,0.002,0.5,0.054,0.021,45,16
안양시,안양8동,1993,도시대기,2023-05-04 19:00,0.002,0.3,0.055,0.014,40,20
안양시,안양2동,2004,도시대기,2023-05-04 18:00,0.002,0.5,0.066,0.016,44,11
안양시,호계동,1992,도시대기,2023-05-04 18:00,0.003,0.2,0.064,0.008,45,20
안양시,부림동,1998,도시대기,2023-05-04 18:00,0.003,0.4,0.04,0.034,47,19
안양시,안양8동,1993,도시대기,2023-05-04 18:00,0.002,0.2,0.055,0.021,46,20
안양시,부림동,1998,도시대기,2023-05-04 17:00,0.003,0.3,0.048,0.028,47,21
안양시,안양2동,2004,도시대기,2023-05-04 17:00,0.002,0.4,0.074,0.012,50,13
안양시,호계동,1992,도시대기,2023-05-04 17:00,0.003,0.2,0.069,0.007,45,20
안양시,안양8동,1993,도시대기,2023-05-04 17:00,0.002,0.2,0.064,0.016,35,21
안양시,부림동,1998,도시대기,2023-05-04 16:00,0.003,0.3,0.054,0.023,56,19
안양시,호계동,1992,도시대기,2023-05-04 16:00,0.003,0.2,0.071,0.008,46,24
안양시,안양2동,2004,도시대기,2023-05-04 16:00,0.002,0.4,0.082,0.008,63,20
안양시,안양8동,1993,도시대기,2023-05-04 16:00,,0.2,,,46,26
안양시,호계동,1992,도시대기,2023-05-04 15:00,0.003,0.2,0.072,0.009,61,27
안양시,부림동,1998,도시대기,2023-05-04 15:00,0.003,0.3,0.059,0.016,61,26
안양시,안양8동,1993,도시대기,2023-05-04 15:00,0.002,0.2,0.072,0.011,51,27
안양시,안양2동,2004,도시대기,2023-05-04 15:00,0.002,0.4,0.081,0.007,59,21
안양시,안양8동,1993,도시대기,2023-05-04 14:00,0.002,0.2,0.066,0.009,56,19
안양시,부림동,1998,도시대기,2023-05-04 14:00,0.003,0.3,0.055,0.014,51,16
안양시,호계동,1992,도시대기,2023-05-04 14:00,0.003,0.2,0.066,0.006,62,27
안양시,안양2동,2004,도시대기,2023-05-04 14:00,0.002,0.4,0.073,0.007,58,13
안양시,안양2동,2004,도시대기,2023-05-04 13:00,0.002,0.4,0.065,0.004,56,11
안양시,호계동,1992,도시대기,2023-05-04 13:00,0.003,0.1,0.058,0.007,59,23
안양시,부림동,1998,도시대기,2023-05-04 13:00,0.003,0.3,0.049,0.012,48,11
안양시,안양8동,1993,도시대기,2023-05-04 13:00,0.002,0.2,0.059,0.008,48,16
안양시,안양2동,2004,도시대기,2023-05-04 12:00,0.002,0.4,0.055,0.005,38,15
안양시,호계동,1992,도시대기,2023-05-04 12:00,0.003,0.1,0.051,0.006,41,25
안양시,안양8동,1993,도시대기,2023-05-04 12:00,0.002,0.2,0.046,0.011,39,24
안양시,부림동,1998,도시대기,2023-05-04 12:00,0.003,0.3,0.042,0.014,48,19
안양시,호계동,1992,도시대기,2023-05-04 11:00,0.003,0.2,0.045,0.008,46,27
안양시,부림동,1998,도시대기,2023-05-04 11:00,0.003,0.3,0.035,0.02,55,22
안양시,안양8동,1993,도시대기,2023-05-04 11:00,0.002,0.2,0.037,0.016,46,25
안양시,안양2동,2004,도시대기,2023-05-04 11:00,0.002,0.5,0.044,0.012,38,16
안양시,안양2동,2004,도시대기,2023-05-04 10:00,0.002,0.5,0.038,0.016,47,16
안양시,안양8동,1993,도시대기,2023-05-04 10:00,0.002,0.3,0.022,0.027,51,25
안양시,부림동,1998,도시대기,2023-05-04 10:00,0.003,0.4,0.02,0.032,57,19
안양시,호계동,1992,도시대기,2023-05-04 10:00,0.003,0.2,0.037,0.015,47,26
안양시,호계동,1992,도시대기,2023-05-04 09:00,0.003,0.2,0.02,0.029,53,30
안양시,부림동,1998,도시대기,2023-05-04 09:00,0.003,0.3,0.019,0.03,57,19
안양시,안양8동,1993,도시대기,2023-05-04 09:00,0.002,0.3,0.028,0.022,53,27
안양시,안양2동,2004,도시대기,2023-05-04 09:00,0.002,0.5,0.027,0.022,46,23
안양시,안양2동,2004,도시대기,2023-05-04 08:00,0.002,0.5,0.007,0.032,36,26
안양시,호계동,1992,도시대기,2023-05-04 08:00,0.003,0.2,0.023,0.026,50,26
안양시,안양8동,1993,도시대기,2023-05-04 08:00,0.002,0.2,0.024,0.022,44,23
안양시,부림동,1998,도시대기,2023-05-04 08:00,0.003,0.3,0.022,0.025,48,19
안양시,안양8동,1993,도시대기,2023-05-04 07:00,0.002,0.2,0.021,0.017,38,26
안양시,부림동,1998,도시대기,2023-05-04 07:00,0.003,0.3,0.017,0.027,47,21
안양시,호계동,1992,도시대기,2023-05-04 07:00,0.003,0.2,0.015,0.027,46,28
안양시,안양2동,2004,도시대기,2023-05-04 07:00,0.002,0.5,0.002,0.031,37,21
안양시,안양8동,1993,도시대기,2023-05-04 06:00,0.002,0.2,0.021,0.014,40,25
안양시,부림동,1998,도시대기,2023-05-04 06:00,0.002,0.3,0.017,0.022,44,17
안양시,호계동,1992,도시대기,2023-05-04 06:00,0.003,0.2,0.022,0.017,43,26
안양시,안양2동,2004,도시대기,2023-05-04 06:00,0.002,0.5,0.005,0.026,38,20
안양시,안양8동,1993,도시대기,2023-05-04 05:00,0.002,0.2,0.024,0.011,42,30
안양시,부림동,1998,도시대기,2023-05-04 05:00,0.002,0.3,0.016,0.017,47,18
안양시,호계동,1992,도시대기,2023-05-04 05:00,0.003,0.2,0.021,0.016,38,25
안양시,안양2동,2004,도시대기,2023-05-04 05:00,0.002,0.5,0.017,0.015,36,21
안양시,안양8동,1993,도시대기,2023-05-04 04:00,0.002,0.2,0.031,0.009,43,26
안양시,부림동,1998,도시대기,2023-05-04 04:00,0.002,0.3,0.017,0.017,40,17
안양시,호계동,1992,도시대기,2023-05-04 04:00,0.003,0.2,0.025,0.013,47,22
안양시,안양2동,2004,도시대기,2023-05-04 04:00,0.002,0.5,0.021,0.013,38,19
안양시,안양2동,2004,도시대기,2023-05-04 03:00,0.002,0.5,0.029,0.01,38,18
안양시,호계동,1992,도시대기,2023-05-04 03:00,0.003,0.2,0.028,0.011,44,22
안양시,부림동,1998,도시대기,2023-05-04 03:00,0.003,0.3,0.022,0.016,45,16
안양시,안양8동,1993,도시대기,2023-05-04 03:00,0.002,0.2,0.034,0.009,35,25
안양시,호계동,1992,도시대기,2023-05-04 02:00,0.003,0.2,0.036,0.009,44,21
안양시,안양2동,2004,도시대기,2023-05-04 02:00,0.002,0.5,0.032,0.012,44,19
안양시,부림동,1998,도시대기,2023-05-04 02:00,0.003,0.3,0.033,0.013,44,17
안양시,안양8동,1993,도시대기,2023-05-04 02:00,0.002,0.2,0.038,0.009,39,21
안양시,안양8동,1993,도시대기,2023-05-04 01:00,0.002,0.2,0.049,0.007,38,22
안양시,부림동,1998,도시대기,2023-05-04 01:00,0.003,0.3,0.036,0.015,44,20
안양시,호계동,1992,도시대기,2023-05-04 01:00,0.003,0.2,0.046,0.008,49,24
안양시,안양2동,2004,도시대기,2023-05-04 01:00,0.002,0.4,0.043,0.01,46,27
안양시,안양8동,1993,도시대기,2023-05-03 24:00,0.002,0.2,0.049,0.008,43,22
안양시,부림동,1998,도시대기,2023-05-03 24:00,0.003,0.3,0.041,0.013,44,15
안양시,호계동,1992,도시대기,2023-05-03 24:00,0.003,0.2,0.048,0.009,45,20
안양시,안양2동,2004,도시대기,2023-05-03 24:00,0.002,0.4,0.049,0.009,49,20
안양시,안양8동,1993,도시대기,2023-05-03 23:00,0.002,0.2,0.045,0.01,42,26
안양시,부림동,1998,도시대기,2023-05-03 23:00,0.003,0.3,0.034,0.019,43,14
안양시,안양2동,2004,도시대기,2023-05-03 23:00,0.002,0.5,0.044,0.013,51,20
안양시,호계동,1992,도시대기,2023-05-03 23:00,0.003,0.2,0.04,0.015,50,25
안양시,안양8동,1993,도시대기,2023-05-03 22:00,0.002,0.2,0.038,0.013,41,21
안양시,호계동,1992,도시대기,2023-05-03 22:00,0.003,0.2,0.037,0.015,33,30
안양시,부림동,1998,도시대기,2023-05-03 22:00,0.003,0.3,0.039,0.014,47,12
안양시,안양2동,2004,도시대기,2023-05-03 22:00,0.003,0.5,0.033,0.021,47,21
안양시,안양2동,2004,도시대기,2023-05-03 21:00,0.003,0.5,0.048,0.012,50,21
안양시,호계동,1992,도시대기,2023-05-03 21:00,0.003,0.2,0.043,0.015,50,20
안양시,안양8동,1993,도시대기,2023-05-03 21:00,0.002,0.2,0.042,0.013,43,22
안양시,부림동,1998,도시대기,2023-05-03 21:00,0.003,0.3,0.042,0.014,43,9
안양시,호계동,1992,도시대기,2023-05-03 20:00,0.003,0.2,0.046,0.017,52,17
안양시,부림동,1998,도시대기,2023-05-03 20:00,0.003,0.3,0.048,0.014,51,15
안양시,안양8동,1993,도시대기,2023-05-03 20:00,0.002,0.2,0.052,0.009,45,19
안양시,안양2동,2004,도시대기,2023-05-03 20:00,0.004,0.4,0.055,0.011,46,16
안양시,부림동,1998,도시대기,2023-05-03 19:00,0.004,0.3,0.052,0.012,47,10
안양시,호계동,1992,도시대기,2023-05-03 19:00,0.004,0.2,0.051,0.014,47,22
안양시,안양2동,2004,도시대기,2023-05-03 19:00,0.003,0.4,0.063,0.005,56,6
안양시,안양8동,1993,도시대기,2023-05-03 19:00,0.002,0.2,0.055,0.008,39,22
안양시,안양8동,1993,도시대기,2023-05-03 18:00,0.002,0.2,0.064,0.006,44,20
안양시,안양2동,2004,도시대기,2023-05-03 18:00,0.003,0.4,0.069,0.006,52,4
안양시,호계동,1992,도시대기,2023-05-03 18:00,0.004,0.2,0.058,0.016,53,21
안양시,부림동,1998,도시대기,2023-05-03 18:00,0.004,0.2,0.057,0.011,45,15
안양시,안양2동,2004,도시대기,2023-05-03 17:00,0.004,0.3,0.083,0.006,49,10
안양시,호계동,1992,도시대기,2023-05-03 17:00,0.004,0.2,0.063,0.018,39,19
안양시,안양8동,1993,도시대기,2023-05-03 17:00,,,,,,
안양시,부림동,1998,도시대기,2023-05-03 17:00,,,,,,
안양시,안양2동,2004,도시대기,2023-05-03 16:00,0.003,0.3,0.077,0.003,,
안양시,부림동,1998,도시대기,2023-05-03 16:00,,,,,,
안양시,안양8동,1993,도시대기,2023-05-03 16:00,0.003,0.2,0.065,0.005,36,12
안양시,호계동,1992,도시대기,2023-05-03 16:00,0.004,0.1,0.062,0.013,34,14
안양시,부림동,1998,도시대기,2023-05-03 15:00,0.003,0.2,0.06,0.013,37,14
안양시,안양8동,1993,도시대기,2023-05-03 15:00,0.003,0.2,0.057,0.005,34,11
안양시,호계동,1992,도시대기,2023-05-03 15:00,0.004,0.2,0.065,0.015,43,14
안양시,부림동,1998,도시대기,2023-05-03 14:00,0.003,0.3,0.067,0.017,54,16
안양시,호계동,1992,도시대기,2023-05-03 14:00,0.003,0.2,0.071,0.013,45,15
안양시,안양8동,1993,도시대기,2023-05-03 14:00,,,,,,
안양시,안양2동,2004,도시대기,2023-05-03 13:00,0.002,0.4,0.095,0.006,58,16
안양시,안양2동,2004,도시대기,2023-05-03 13:00,0.002,0.4,0.095,0.006,58,16
안양시,호계동,1992,도시대기,2023-05-03 12:00,,,,,60,23
안양시,부림동,1998,도시대기,2023-05-03 12:00,0.003,0.3,0.05,0.031,61,22
안양시,안양8동,1993,도시대기,2023-05-03 12:00,0.002,0.2,0.07,0.014,44,21
안양시,안양2동,2004,도시대기,2023-05-03 12:00,0.003,0.4,0.078,0.012,52,16
안양시,안양2동,2004,도시대기,2023-05-03 10:00,0.004,0.5,0.042,0.034,46,21
안양시,호계동,1992,도시대기,2023-05-03 10:00,0.006,0.3,0.043,0.027,,
안양시,부림동,1998,도시대기,2023-05-03 10:00,0.005,0.4,0.028,0.043,74,21
안양시,안양8동,1993,도시대기,2023-05-03 10:00,0.004,0.4,0.042,0.028,43,20
안양시,안양8동,1993,도시대기,2023-05-03 09:00,0.003,0.4,0.017,0.047,55,25
안양시,부림동,1998,도시대기,2023-05-03 09:00,0.004,0.4,0.014,0.049,62,20
안양시,호계동,1992,도시대기,2023-05-03 09:00,0.004,0.3,0.028,0.037,42,17
안양시,안양2동,2004,도시대기,2023-05-03 09:00,0.003,0.5,0.028,0.04,56,22
안양시,안양2동,2004,도시대기,2023-05-03 08:00,0.003,0.6,0.006,0.05,34,17
안양시,호계동,1992,도시대기,2023-05-03 08:00,0.004,0.3,0.01,0.04,44,13
안양시,부림동,1998,도시대기,2023-05-03 08:00,0.003,0.4,0.006,0.051,50,15
안양시,안양8동,1993,도시대기,2023-05-03 08:00,0.002,0.4,0.007,0.044,50,21
안양시,호계동,1992,도시대기,2023-05-03 07:00,0.003,0.2,0.018,0.035,31,17
안양시,안양2동,2004,도시대기,2023-05-03 07:00,0.002,0.5,0.002,0.051,31,16
안양시,부림동,1998,도시대기,2023-05-03 07:00,0.003,0.4,0.007,0.041,42,12
안양시,안양8동,1993,도시대기,2023-05-03 07:00,0.002,0.3,0.019,0.028,30,18
안양시,안양2동,2004,도시대기,2023-05-03 06:00,0.002,0.5,0.012,0.037,32,14
안양시,호계동,1992,도시대기,2023-05-03 06:00,0.003,0.2,0.02,0.03,26,14
안양시,부림동,1998,도시대기,2023-05-03 06:00,0.002,0.4,0.012,0.029,26,15
안양시,안양8동,1993,도시대기,2023-05-03 06:00,0.002,0.2,0.036,0.014,20,17
안양시,안양2동,2004,도시대기,2023-05-03 05:00,0.002,0.4,0.021,0.024,27,13
안양시,호계동,1992,도시대기,2023-05-03 05:00,0.003,0.2,0.03,0.02,29,19
안양시,부림동,1998,도시대기,2023-05-03 05:00,0.002,0.3,0.015,0.026,32,16
안양시,안양8동,1993,도시대기,2023-05-03 05:00,0.002,0.3,0.034,0.015,24,16
안양시,안양8동,1993,도시대기,2023-05-03 04:00,0.002,0.3,0.032,0.017,21,18
안양시,부림동,1998,도시대기,2023-05-03 04:00,0.002,0.4,0.014,0.027,38,14
안양시,호계동,1992,도시대기,2023-05-03 04:00,0.003,0.2,0.034,0.016,30,13
안양시,안양2동,2004,도시대기,2023-05-03 04:00,0.002,0.4,0.025,0.019,26,12
안양시,부림동,1998,도시대기,2023-05-03 03:00,0.002,0.4,0.015,0.03,31,16
안양시,안양2동,2004,도시대기,2023-05-03 03:00,0.002,0.4,0.028,0.016,29,14
안양시,호계동,1992,도시대기,2023-05-03 03:00,0.003,0.2,0.021,0.027,35,14
안양시,안양8동,1993,도시대기,2023-05-03 03:00,0.002,0.3,0.025,0.022,24,16
안양시,안양8동,1993,도시대기,2023-05-03 02:00,0.002,0.3,0.031,0.02,27,12
안양시,안양2동,2004,도시대기,2023-05-03 02:00,0.002,0.5,0.024,0.023,36,18
안양시,부림동,1998,도시대기,2023-05-03 02:00,0.002,0.4,0.017,0.029,37,14
안양시,호계동,1992,도시대기,2023-05-03 02:00,0.003,0.2,0.02,0.027,19,15
안양시,안양2동,2004,도시대기,2023-05-03 01:00,0.002,0.5,0.018,0.034,38,15
안양시,호계동,1992,도시대기,2023-05-03 01:00,0.003,0.2,0.023,0.027,35,17
안양시,부림동,1998,도시대기,2023-05-03 01:00,0.002,0.4,0.011,0.039,45,14
안양시,안양8동,1993,도시대기,2023-05-03 01:00,0.002,0.3,0.028,0.022,23,19
안양시,호계동,1992,도시대기,2023-05-02 24:00,0.003,0.2,0.031,0.023,36,15
안양시,부림동,1998,도시대기,2023-05-02 24:00,0.003,0.4,0.014,0.041,38,15
안양시,안양8동,1993,도시대기,2023-05-02 24:00,0.002,0.3,0.03,0.024,31,18
안양시,안양2동,2004,도시대기,2023-05-02 24:00,0.002,0.5,0.021,0.037,34,21
안양시,안양2동,2004,도시대기,2023-05-02 23:00,0.002,0.5,0.026,0.036,36,15
안양시,호계동,1992,도시대기,2023-05-02 23:00,0.003,0.2,0.036,0.022,35,18
안양시,부림동,1998,도시대기,2023-05-02 23:00,0.003,0.4,0.018,0.042,39,16
안양시,안양8동,1993,도시대기,2023-05-02 23:00,0.002,0.3,0.032,0.027,35,20
안양시,안양8동,1993,도시대기,2023-05-02 22:00,0.002,0.2,0.053,0.015,36,13
안양시,부림동,1998,도시대기,2023-05-02 22:00,0.003,0.4,0.03,0.035,41,12
안양시,안양2동,2004,도시대기,2023-05-02 22:00,0.002,0.5,0.027,0.037,38,14
안양시,호계동,1992,도시대기,2023-05-02 22:00,0.003,0.2,0.042,0.02,41,18
안양시,호계동,1992,도시대기,2023-05-02 21:00,0.003,0.2,0.047,0.021,46,21
안양시,부림동,1998,도시대기,2023-05-02 21:00,0.003,0.3,0.041,0.028,47,15
안양시,안양8동,1993,도시대기,2023-05-02 21:00,0.002,0.2,0.052,0.017,36,15
안양시,안양2동,2004,도시대기,2023-05-02 21:00,0.002,0.5,0.035,0.036,45,12
안양시,안양2동,2004,도시대기,2023-05-02 20:00,0.003,0.4,0.057,0.023,48,7
안양시,호계동,1992,도시대기,2023-05-02 20:00,0.003,0.2,0.054,0.02,44,15
안양시,안양8동,1993,도시대기,2023-05-02 20:00,0.002,0.2,0.054,0.021,31,13
안양시,부림동,1998,도시대기,2023-05-02 20:00,0.003,0.3,0.049,0.026,42,15
안양시,안양8동,1993,도시대기,2023-05-02 19:00,0.002,0.2,0.065,0.012,29,12
안양시,안양2동,2004,도시대기,2023-05-02 19:00,,,,,,
안양시,호계동,1992,도시대기,2023-05-02 19:00,0.004,0.2,0.053,0.023,45,19
안양시,부림동,1998,도시대기,2023-05-02 19:00,0.003,0.3,0.06,0.016,41,10
안양시,안양2동,2004,도시대기,2023-05-02 18:00,,,,,,
안양시,안양8동,1993,도시대기,2023-05-02 18:00,0.002,0.2,0.069,0.008,35,14
안양시,부림동,1998,도시대기,2023-05-02 18:00,0.004,0.4,0.056,0.016,46,13
안양시,호계동,1992,도시대기,2023-05-02 18:00,0.004,0.2,0.057,0.02,41,15
안양시,부림동,1998,도시대기,2023-05-02 17:00,0.004,0.4,0.058,0.016,43,14
안양시,안양8동,1993,도시대기,2023-05-02 17:00,0.003,0.3,0.072,0.008,30,16
안양시,호계동,1992,도시대기,2023-05-02 17:00,0.005,0.3,0.062,0.019,52,21
안양시,안양2동,2004,도시대기,2023-05-02 17:00,,,,,,
안양시,부림동,1998,도시대기,2023-05-02 16:00,0.004,0.4,0.056,0.02,52,22
안양시,안양8동,1993,도시대기,2023-05-02 16:00,0.003,0.3,0.072,0.008,32,19
안양시,안양2동,2004,도시대기,2023-05-02 16:00,0.003,0.4,0.076,0.004,43,7
안양시,호계동,1992,도시대기,2023-05-02 16:00,0.004,0.3,0.062,0.02,52,19
안양시,안양8동,1993,도시대기,2023-05-02 15:00,0.003,0.4,0.071,0.008,34,14
안양시,부림동,1998,도시대기,2023-05-02 15:00,0.004,0.4,0.054,0.021,45,19
안양시,안양2동,2004,도시대기,2023-05-02 15:00,0.004,0.4,0.075,0.005,30,12
안양시,호계동,1992,도시대기,2023-05-02 15:00,0.004,0.3,0.063,0.018,42,17
안양시,안양2동,2004,도시대기,2023-05-02 14:00,0.002,0.3,0.073,0.003,32,7
안양시,호계동,1992,도시대기,2023-05-02 14:00,0.004,0.2,0.056,0.018,41,16
안양시,안양8동,1993,도시대기,2023-05-02 14:00,0.002,0.2,0.066,0.009,29,9
안양시,부림동,1998,도시대기,2023-05-02 14:00,0.003,0.3,0.048,0.024,42,13
안양시,안양8동,1993,도시대기,2023-05-02 13:00,0.002,0.2,0.062,0.009,28,13
안양시,호계동,1992,도시대기,2023-05-02 13:00,0.003,0.2,0.054,0.016,55,18
안양시,안양2동,2004,도시대기,2023-05-02 13:00,0.003,0.3,0.067,0.006,31,10
안양시,부림동,1998,도시대기,2023-05-02 13:00,0.003,0.3,0.044,0.024,40,12
안양시,안양2동,2004,도시대기,2023-05-02 12:00,0.003,0.4,0.055,0.012,32,8
안양시,안양8동,1993,도시대기,2023-05-02 12:00,0.002,0.2,0.049,0.014,27,12
안양시,부림동,1998,도시대기,2023-05-02 12:00,0.003,0.3,0.037,0.026,45,11
안양시,호계동,1992,도시대기,2023-05-02 12:00,0.003,0.2,0.045,0.019,43,13
안양시,안양2동,2004,도시대기,2023-05-02 11:00,0.003,0.4,0.044,0.019,35,14
안양시,호계동,1992,도시대기,2023-05-02 11:00,0.004,0.2,0.035,0.026,38,17
안양시,부림동,1998,도시대기,2023-05-02 11:00,0.003,0.3,0.028,0.034,53,14
안양시,안양8동,1993,도시대기,2023-05-02 11:00,0.002,0.2,0.041,0.019,33,16
안양시,안양8동,1993,도시대기,2023-05-02 10:00,0.002,0.3,0.023,0.033,41,16
안양시,부림동,1998,도시대기,2023-05-02 10:00,0.003,0.4,0.014,0.04,50,17
안양시,호계동,1992,도시대기,2023-05-02 10:00,0.003,0.3,0.022,0.036,52,17
안양시,안양2동,2004,도시대기,2023-05-02 10:00,0.002,0.4,0.026,0.03,33,12
안양시,부림동,1998,도시대기,2023-05-02 09:00,0.003,0.4,0.009,0.04,45,11
안양시,안양2동,2004,도시대기,2023-05-02 09:00,0.002,0.4,0.026,0.025,31,15
안양시,호계동,1992,도시대기,2023-05-02 09:00,0.003,0.3,0.01,0.039,48,13
안양시,안양8동,1993,도시대기,2023-05-02 09:00,0.002,0.4,0.008,0.042,41,16
안양시,호계동,1992,도시대기,2023-05-02 08:00,0.003,0.3,0.007,0.036,38,18
안양시,부림동,1998,도시대기,2023-05-02 08:00,0.003,0.4,0.005,0.041,48,11
안양시,안양8동,1993,도시대기,2023-05-02 08:00,0.002,0.4,0.003,0.04,40,17
안양시,안양2동,2004,도시대기,2023-05-02 08:00,0.002,0.5,0.011,0.031,28,14
안양시,호계동,1992,도시대기,2023-05-02 07:00,0.003,0.2,0.015,0.026,18,12
안양시,부림동,1998,도시대기,2023-05-02 07:00,0.002,0.4,0.005,0.036,29,14
안양시,안양8동,1993,도시대기,2023-05-02 07:00,0.001,0.3,0.004,0.038,26,9
안양시,안양2동,2004,도시대기,2023-05-02 07:00,0.002,0.5,0.003,0.034,26,14
안양시,호계동,1992,도시대기,2023-05-02 06:00,0.003,0.2,0.022,0.016,19,10
안양시,부림동,1998,도시대기,2023-05-02 06:00,0.002,0.4,0.009,0.028,27,12
